LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ITA,CLI,AMPLITUD,LTRENDIDX,M,2006-02,100.2695,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2006-03,100.4444,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2006-04,100.6243,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2006-05,100.7918,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2006-06,100.938,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2006-07,101.0747,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2006-08,101.2097,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2006-09,101.3343,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2006-10,101.449,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2006-11,101.5614,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2006-12,101.6717,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2007-01,101.7628,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2007-02,101.8519,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2007-03,101.935,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2007-04,101.9911,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2007-05,102.0099,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2007-06,101.9831,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2007-07,101.915,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2007-08,101.8264,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2007-09,101.7345,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2007-10,101.642,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2007-11,101.5405,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2007-12,101.4414,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2008-01,101.374,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2008-02,101.3118,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2008-03,101.231,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2008-04,101.1183,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2008-05,100.9405,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2008-06,100.6826,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2008-07,100.3363,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2008-08,99.89594,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2008-09,99.36948,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2008-10,98.7693,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2008-11,98.15884,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2008-12,97.6365,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2009-01,97.26362,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2009-02,97.0527,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2009-03,97.01453,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2009-04,97.15301,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2009-05,97.44424,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2009-06,97.84386,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2009-07,98.28012,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2009-08,98.71033,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2009-09,99.13061,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2009-10,99.51146,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2009-11,99.83137,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2009-12,100.0758,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2010-01,100.2485,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2010-02,100.358,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2010-03,100.4253,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2010-04,100.4783,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2010-05,100.5316,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2010-06,100.6085,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2010-07,100.7192,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2010-08,100.8738,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2010-09,101.0613,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2010-10,101.2648,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2010-11,101.4622,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2010-12,101.6308,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2011-01,101.7391,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2011-02,101.7794,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2011-03,101.7489,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2011-04,101.6459,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2011-05,101.4894,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2011-06,101.287,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2011-07,101.0385,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2011-08,100.7527,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2011-09,100.4514,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2011-10,100.1761,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2011-11,99.9406,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2011-12,99.71756,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2012-01,99.49184,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2012-02,99.2715,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2012-03,99.04487,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2012-04,98.80515,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2012-05,98.58497,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2012-06,98.40348,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2012-07,98.26502,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2012-08,98.16241,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2012-09,98.08997,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2012-10,98.05689,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2012-11,98.06384,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2012-12,98.10855,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2013-01,98.18046,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2013-02,98.27116,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2013-03,98.38425,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2013-04,98.52045,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2013-05,98.68353,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2013-06,98.86449,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2013-07,99.05035,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2013-08,99.23502,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2013-09,99.4184,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2013-10,99.57965,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2013-11,99.72385,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2013-12,99.85063,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2014-01,99.97319,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2014-02,100.0868,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2014-03,100.1894,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2014-04,100.2557,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2014-05,100.2597,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2014-06,100.1984,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2014-07,100.0931,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2014-08,99.97034,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2014-09,99.87205,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2014-10,99.80967,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2014-11,99.79844,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2014-12,99.84691,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2015-01,99.94328,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2015-02,100.0587,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2015-03,100.163,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2015-04,100.2402,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2015-05,100.2844,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2015-06,100.3166,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2015-07,100.3566,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2015-08,100.4218,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2015-09,100.5284,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2015-10,100.6387,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2015-11,100.711,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2015-12,100.7372,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2016-01,100.7323,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2016-02,100.6964,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2016-03,100.6368,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2016-04,100.5635,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2016-05,100.4704,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2016-06,100.3742,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2016-07,100.2727,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2016-08,100.1877,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2016-09,100.1342,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2016-10,100.1305,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2016-11,100.1638,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2016-12,100.2137,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2017-01,100.257,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2017-02,100.2849,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2017-03,100.303,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2017-04,100.3307,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2017-05,100.3888,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2017-06,100.4895,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2017-07,100.6387,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2017-08,100.82,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2017-09,100.9998,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2017-10,101.1609,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2017-11,101.2832,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2017-12,101.3465,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2018-01,101.3326,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2018-02,101.2573,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2018-03,101.1418,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2018-04,101.0035,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2018-05,100.8542,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2018-06,100.7031,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2018-07,100.5543,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2018-08,100.4152,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2018-09,100.2898,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2018-10,100.1808,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2018-11,100.0812,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2018-12,99.97942,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2019-01,99.85963,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2019-02,99.73273,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2019-03,99.61812,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2019-04,99.52582,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2019-05,99.4466,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2019-06,99.36832,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2019-07,99.30492,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2019-08,99.25844,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2019-09,99.23603,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2019-10,99.2347,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2019-11,99.25072,
ITA,CLI,AMPLITUD,LTRENDIDX,M,2019-12,99.283,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1985-11,97.03329,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1985-12,97.30734,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1986-01,97.57141,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1986-02,97.82997,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1986-03,98.09811,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1986-04,98.38868,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1986-05,98.70434,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1986-06,99.02477,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1986-07,99.32954,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1986-08,99.61787,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1986-09,99.87513,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1986-10,100.0593,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1986-11,100.1314,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1986-12,100.0822,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1987-01,99.94535,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1987-02,99.75562,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1987-03,99.55661,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1987-04,99.40131,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1987-05,99.32641,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1987-06,99.32204,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1987-07,99.34238,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1987-08,99.35192,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1987-09,99.33978,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1987-10,99.33064,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1987-11,99.35493,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1987-12,99.42776,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1988-01,99.55373,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1988-02,99.73748,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1988-03,99.96838,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1988-04,100.2079,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1988-05,100.4237,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1988-06,100.6576,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1988-07,100.8588,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1988-08,101.0222,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1988-09,101.1438,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1988-10,101.2162,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1988-11,101.2329,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1988-12,101.199,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1989-01,101.1416,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1989-02,101.0863,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1989-03,101.0539,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1989-04,101.0546,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1989-05,101.0864,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1989-06,101.126,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1989-07,101.1204,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1989-08,101.0155,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1989-09,100.7896,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1989-10,100.4977,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1989-11,100.2201,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1989-12,100.0129,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1990-01,99.85947,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1990-02,99.70274,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1990-03,99.48195,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1990-04,99.16871,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1990-05,98.7534,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1990-06,98.24284,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1990-07,97.66734,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1990-08,97.06988,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1990-09,96.50331,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1990-10,96.02548,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1990-11,95.68784,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1990-12,95.51571,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1991-01,95.48285,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1991-02,95.54739,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1991-03,95.67,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1991-04,95.81404,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1991-05,95.94592,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1991-06,96.04728,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1991-07,96.14472,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1991-08,96.29204,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1991-09,96.54768,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1991-10,96.94843,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1991-11,97.50478,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1991-12,98.19664,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1992-01,98.93313,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1992-02,99.60309,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1992-03,100.1291,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1992-04,100.5135,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1992-05,100.79,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1992-06,100.9884,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1992-07,101.1036,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1992-08,101.1093,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1992-09,101.0514,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1992-10,100.913,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1992-11,100.7305,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1992-12,100.5451,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1993-01,100.3991,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1993-02,100.3272,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1993-03,100.3397,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1993-04,100.4336,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1993-05,100.5955,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1993-06,100.8,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1993-07,101.0184,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1993-08,101.2197,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1993-09,101.3876,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1993-10,101.5214,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1993-11,101.6344,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1993-12,101.7414,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1994-01,101.8429,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1994-02,101.9337,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1994-03,102.0114,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1994-04,102.0684,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1994-05,102.0876,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1994-06,102.0369,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1994-07,101.903,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1994-08,101.6955,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1994-09,101.4302,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1994-10,101.1464,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1994-11,100.8911,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1994-12,100.7034,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1995-01,100.6009,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1995-02,100.5744,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1995-03,100.6015,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1995-04,100.648,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1995-05,100.6771,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1995-06,100.6626,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1995-07,100.6043,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1995-08,100.5178,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1995-09,100.4268,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1995-10,100.3532,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1995-11,100.3074,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1995-12,100.2904,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1996-01,100.2932,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1996-02,100.3036,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1996-03,100.3124,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1996-04,100.3232,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1996-05,100.344,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1996-06,100.3822,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1996-07,100.4383,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1996-08,100.5089,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1996-09,100.5841,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1996-10,100.6493,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1996-11,100.6838,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1996-12,100.6696,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1997-01,100.604,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1997-02,100.4958,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1997-03,100.3599,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1997-04,100.2059,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1997-05,100.0335,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1997-06,99.83721,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1997-07,99.6226,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1997-08,99.4036,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1997-09,99.18077,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1997-10,98.93031,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1997-11,98.62776,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1997-12,98.2697,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1998-01,97.89505,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1998-02,97.56199,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1998-03,97.3299,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1998-04,97.24529,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1998-05,97.34139,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1998-06,97.62484,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1998-07,98.0617,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1998-08,98.58957,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1998-09,99.1479,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1998-10,99.6959,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1998-11,100.2044,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1998-12,100.6531,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1999-01,101.0172,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1999-02,101.2776,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1999-03,101.4302,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1999-04,101.5153,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1999-05,101.5813,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1999-06,101.6576,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1999-07,101.7314,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1999-08,101.7636,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1999-09,101.7112,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1999-10,101.5493,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1999-11,101.2678,
NZL,CLI,AMPLITUD,LTRENDIDX,M,1999-12,100.8732,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2000-01,100.3962,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2000-02,99.87943,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2000-03,99.37949,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2000-04,98.96262,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2000-05,98.68832,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2000-06,98.58984,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2000-07,98.64574,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2000-08,98.80689,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2000-09,99.01634,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2000-10,99.22524,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2000-11,99.39949,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2000-12,99.5239,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2001-01,99.60728,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2001-02,99.66312,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2001-03,99.70009,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2001-04,99.7101,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2001-05,99.68101,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2001-06,99.61205,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2001-07,99.52917,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2001-08,99.4692,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2001-09,99.46593,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2001-10,99.53201,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2001-11,99.66274,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2001-12,99.84009,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2002-01,100.0241,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2002-02,100.1702,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2002-03,100.2478,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2002-04,100.2589,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2002-05,100.2202,
NZL,CLI,AMPLITUD,LTRENDIDX,M,2002-06,100.1502,
