LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
FRA,CCI,AMPLITUD,LTRENDIDX,M,1983-03,99.5194,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1983-04,99.0772,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1983-05,98.7556,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1983-06,98.5798,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1983-07,98.5125,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1983-08,98.4782,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1983-09,98.4316,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1983-10,98.3912,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1983-11,98.3359,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1983-12,98.2448,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1984-01,98.1533,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1984-02,98.093,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1984-03,98.0332,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1984-04,97.9413,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1984-05,97.842,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1984-06,97.7597,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1984-07,97.6664,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1984-08,97.5648,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1984-09,97.4305,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1984-10,97.314,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1984-11,97.3247,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1984-12,97.5964,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1985-01,98.1267,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1985-02,98.5051,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1985-03,98.7368,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1985-04,98.8938,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1985-05,98.9441,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1985-06,98.8801,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1985-07,98.6987,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1985-08,98.6603,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1985-09,98.8541,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1985-10,99.2809,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1985-11,99.6149,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1985-12,99.8444,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1986-01,100.0286,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1986-02,100.1127,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1986-03,100.1048,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1986-04,100.0374,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1986-05,100.02,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1986-06,100.0509,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1986-07,100.1698,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1986-08,100.2318,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1986-09,100.1792,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1986-10,100.0249,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1986-11,99.8748,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1986-12,99.7362,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1987-01,99.5775,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1987-02,99.4969,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1987-03,99.5051,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1987-04,99.5456,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1987-05,99.5771,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1987-06,99.6679,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1987-07,99.8142,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1987-08,99.9397,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1987-09,100.0199,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1987-10,100.0015,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1987-11,99.9935,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1987-12,100.0296,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1988-01,100.061,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1988-02,100.116,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1988-03,100.2086,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1988-04,100.3433,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1988-05,100.5282,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1988-06,100.6851,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1988-07,100.7959,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1988-08,100.8356,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1988-09,100.7972,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1988-10,100.7119,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1988-11,100.6726,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1988-12,100.6183,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1989-01,100.5838,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1989-02,100.544,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1989-03,100.5079,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1989-04,100.4984,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1989-05,100.5135,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1989-06,100.5655,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1989-07,100.621,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1989-08,100.6392,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1989-09,100.6063,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1989-10,100.5479,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1989-11,100.5468,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1989-12,100.575,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1990-01,100.6013,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1990-02,100.6222,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1990-03,100.6512,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1990-04,100.6375,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1990-05,100.6178,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1990-06,100.6245,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1990-07,100.5699,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1990-08,100.4053,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1990-09,100.1153,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1990-10,99.9122,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1990-11,99.7893,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1990-12,99.6935,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1991-01,99.6185,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1991-02,99.7156,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1991-03,99.9019,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1991-04,99.9293,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1991-05,99.8597,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1991-06,99.7216,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1991-07,99.6252,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1991-08,99.6146,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1991-09,99.6586,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1991-10,99.6466,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1991-11,99.6154,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1991-12,99.5954,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1992-01,99.6417,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1992-02,99.7496,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1992-03,99.8524,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1992-04,99.94,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1992-05,99.9555,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1992-06,99.8883,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1992-07,99.819,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1992-08,99.8358,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1992-09,99.9237,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1992-10,99.9472,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1992-11,99.8637,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1992-12,99.7751,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1993-01,99.7254,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1993-02,99.7591,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1993-03,99.8359,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1993-04,99.8568,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1993-05,99.6628,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1993-06,99.4953,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1993-07,99.3775,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1993-08,99.3726,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1993-09,99.4757,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1993-10,99.5734,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1993-11,99.642,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1993-12,99.7547,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1994-01,99.8627,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1994-02,99.8933,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1994-03,99.8973,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1994-04,100.0187,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1994-05,100.2348,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1994-06,100.4003,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1994-07,100.4978,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1994-08,100.577,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1994-09,100.6577,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1994-10,100.6656,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1994-11,100.652,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1994-12,100.6362,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1995-01,100.5735,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1995-02,100.4913,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1995-03,100.4467,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1995-04,100.5336,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1995-05,100.7464,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1995-06,100.8781,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1995-07,100.7893,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1995-08,100.5169,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1995-09,100.0619,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1995-10,99.6622,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1995-11,99.4347,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1995-12,99.3393,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1996-01,99.376,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1996-02,99.3644,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1996-03,99.2683,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1996-04,99.1316,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1996-05,99.0696,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1996-06,99.0897,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1996-07,99.1381,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1996-08,99.1552,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1996-09,99.1625,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1996-10,99.2004,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1996-11,99.2907,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1996-12,99.4137,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1997-01,99.4781,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1997-02,99.4691,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1997-03,99.4137,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1997-04,99.4349,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1997-05,99.6269,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1997-06,99.9732,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1997-07,100.2454,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1997-08,100.4084,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1997-09,100.4994,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1997-10,100.5396,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1997-11,100.5334,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1997-12,100.4587,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1998-01,100.3478,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1998-02,100.3325,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1998-03,100.3789,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1998-04,100.3926,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1998-05,100.4131,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1998-06,100.4498,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1998-07,100.5969,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1998-08,100.741,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1998-09,100.865,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1998-10,100.9343,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1998-11,100.9386,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1998-12,100.9122,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1999-01,100.8848,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1999-02,100.8029,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1999-03,100.6773,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1999-04,100.5748,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1999-05,100.5181,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1999-06,100.5281,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1999-07,100.6206,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1999-08,100.7359,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1999-09,100.8873,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1999-10,101.0453,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1999-11,101.1671,
FRA,CCI,AMPLITUD,LTRENDIDX,M,1999-12,101.2041,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2000-01,101.1904,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2000-02,101.1759,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2000-03,101.225,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2000-04,101.2956,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2000-05,101.2955,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2000-06,101.2225,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2000-07,101.1186,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2000-08,100.9636,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2000-09,100.8834,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2000-10,100.9895,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2000-11,101.1731,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2000-12,101.3754,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2001-01,101.4793,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2001-02,101.4226,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2001-03,101.2748,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2001-04,101.0833,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2001-05,100.8405,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2001-06,100.6306,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2001-07,100.4503,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2001-08,100.2995,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2001-09,100.2102,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2001-10,100.2324,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2001-11,100.3275,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2001-12,100.4215,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2002-01,100.4902,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2002-02,100.541,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2002-03,100.5885,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2002-04,100.6495,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2002-05,100.7553,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2002-06,100.7405,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2002-07,100.6335,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2002-08,100.5359,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2002-09,100.4739,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2002-10,100.4507,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2002-11,100.4181,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2002-12,100.3298,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2003-01,100.1444,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2003-02,99.928,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2003-03,99.7693,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2003-04,99.7401,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2003-05,99.7531,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2003-06,99.7716,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2003-07,99.7817,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2003-08,99.7889,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2003-09,99.7774,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2003-10,99.7485,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2003-11,99.7471,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2003-12,99.8152,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2004-01,99.9483,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2004-02,100.0273,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2004-03,100.0313,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2004-04,99.9737,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2004-05,99.9734,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2004-06,100.0116,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2004-07,100.0975,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2004-08,100.2152,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2004-09,100.2977,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2004-10,100.2748,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2004-11,100.1712,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2004-12,100.084,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2005-01,100.0309,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2005-02,100.0372,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2005-03,100.0084,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2005-04,99.8744,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2005-05,99.7388,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2005-06,99.7567,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2005-07,99.7896,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2005-08,99.8681,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2005-09,99.8437,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2005-10,99.611,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2005-11,99.4477,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2005-12,99.4656,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2006-01,99.5629,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2006-02,99.6468,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2006-03,99.7174,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2006-04,99.7833,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2006-05,99.7008,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2006-06,99.665,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2006-07,99.7649,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2006-08,99.8699,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2006-09,99.9801,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2006-10,100.1072,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2006-11,100.1483,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2006-12,100.1209,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2007-01,100.1208,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2007-02,100.1999,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2007-03,100.3506,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2007-04,100.5926,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2007-05,100.8824,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2007-06,100.9912,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2007-07,100.9076,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2007-08,100.6982,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2007-09,100.4565,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2007-10,100.2256,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2007-11,99.9549,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2007-12,99.6854,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2008-01,99.3992,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2008-02,99.229,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2008-03,99.0823,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2008-04,98.8871,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2008-05,98.6327,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2008-06,98.3698,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2008-07,98.2544,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2008-08,98.2686,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2008-09,98.3213,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2008-10,98.3696,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2008-11,98.456,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2008-12,98.4196,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2009-01,98.3661,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2009-02,98.3132,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2009-03,98.3645,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2009-04,98.5669,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2009-05,98.7688,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2009-06,98.9142,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2009-07,98.9765,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2009-08,99.0384,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2009-09,99.2748,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2009-10,99.5751,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2009-11,99.833,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2009-12,99.9627,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2010-01,100.0014,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2010-02,99.8899,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2010-03,99.7042,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2010-04,99.4962,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2010-05,99.2996,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2010-06,99.1865,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2010-07,99.179,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2010-08,99.2413,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2010-09,99.2876,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2010-10,99.3754,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2010-11,99.4339,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2010-12,99.341,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2011-01,99.2113,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2011-02,99.113,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2011-03,99.0315,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2011-04,98.9684,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2011-05,98.9774,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2011-06,98.9571,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2011-07,98.8518,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2011-08,98.6427,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2011-09,98.4825,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2011-10,98.3783,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2011-11,98.2316,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2011-12,98.2131,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2012-01,98.3828,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2012-02,98.6938,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2012-03,99.0328,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2012-04,99.2402,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2012-05,99.358,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2012-06,99.3017,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2012-07,99.0888,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2012-08,98.8647,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2012-09,98.6044,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2012-10,98.4268,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2012-11,98.3734,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2012-12,98.3908,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2013-01,98.3834,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2013-02,98.3473,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2013-03,98.2565,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2013-04,98.1448,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2013-05,98.0455,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2013-06,98.119,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2013-07,98.3753,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2013-08,98.676,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2013-09,98.8391,
FRA,CCI,AMPLITUD,LTRENDIDX,M,2013-10,98.8197,
